ID,WINNER_CLUSTER,LOSER_CLUSTER,WINNER_TEAM,LOSER_TEAM,GAMEDAY,SEASON
327650,0,0,Ohio St.,Indiana,2013-03-05,2013
327668,0,2,UNLV,Boise St.,2013-03-05,2013
552832,0,3,Akron,Miami OH,2013-03-05,2013
327662,0,3,Kansas St.,TCU,2013-03-05,2013
327651,0,4,Duke,Virginia Tech,2013-03-05,2013
327653,0,4,Iowa,Illinois,2013-03-05,2013
327670,0,4,Marquette,Rutgers,2013-03-05,2013
327671,0,4,Memphis,UTEP,2013-03-05,2013
327666,0,4,Mississippi,Alabama,2013-03-05,2013
327667,0,4,Missouri,Arkansas,2013-03-05,2013
552833,0,4,Notre Dame,St. John's,2013-03-05,2013
327655,0,4,Ohio,Buffalo,2013-03-05,2013
327657,1,3,Central Michigan,Eastern Michigan,2013-03-05,2013
327664,1,4,Longwood,UNC Asheville,2013-03-05,2013
327658,2,4,Boston College,Clemson,2013-03-05,2013
327665,3,0,Marshall,Southern Miss,2013-03-05,2013
327656,3,1,Campbell,Presbyterian,2013-03-05,2013
327659,3,3,Liberty,Coastal Carolina,2013-03-05,2013
327669,3,3,Winthrop,Radford,2013-03-05,2013
327673,3,4,Ball St.,Western Michigan,2013-03-05,2013
327660,4,3,Green Bay,Milwaukee,2013-03-05,2013
327661,4,3,Illinois Chicago,Cleveland St.,2013-03-05,2013
327663,4,3,Kent St.,Bowling Green,2013-03-05,2013
327672,4,3,Toledo,Northern Illinois,2013-03-05,2013
327652,4,4,Providence,Seton Hall,2013-03-05,2013
552834,4,4,Youngstown St.,Loyola Chicago,2013-03-05,2013
327681,0,0,Iowa St.,Oklahoma St.,2013-03-06,2013
327675,0,0,North Carolina,Maryland,2013-03-06,2013
327682,0,0,Stanford,California,2013-03-06,2013
327708,0,2,San Diego St.,Air Force,2013-03-06,2013
327687,0,3,Bucknell,Navy,2013-03-06,2013
327705,0,3,New Mexico,Nevada,2013-03-06,2013
552838,0,3,Saint Joseph's,Rhode Island,2013-03-06,2013
327711,0,3,Syracuse,DePaul,2013-03-06,2013
327695,0,3,Temple,Fordham,2013-03-06,2013
327716,0,4,Colorado St.,Wyoming,2013-03-06,2013
327693,0,4,Florida,Vanderbilt,2013-03-06,2013
327697,0,4,La Salle,George Washington,2013-03-06,2013
327679,0,4,Michigan,Purdue,2013-03-06,2013
327706,0,4,North Carolina St.,Wake Forest,2013-03-06,2013
327712,0,4,VCU,Richmond,2013-03-06,2013
552836,1,2,Mount St. Mary's,Bryant,2013-03-06,2013
327699,2,1,Lehigh,Colgate,2013-03-06,2013
327692,2,3,Southeast Missouri St.,Eastern Illinois,2013-03-06,2013
327701,2,4,LIU Brooklyn,Quinnipiac,2013-03-06,2013
327698,2,4,Lafayette,Holy Cross,2013-03-06,2013
327688,3,3,Cal St. Bakersfield,Seattle,2013-03-06,2013
327702,3,3,Loyola Marymount,Portland,2013-03-06,2013
327703,3,3,Morehead St.,Tennessee Martin,2013-03-06,2013
327709,3,3,South Carolina,Mississippi St.,2013-03-06,2013
552835,4,0,Georgia Tech,Miami FL,2013-03-06,2013
327704,4,0,Nebraska,Minnesota,2013-03-06,2013
327710,4,0,South Florida,Connecticut,2013-03-06,2013
327676,4,0,Villanova,Georgetown,2013-03-06,2013
327715,4,0,Washington St.,UCLA,2013-03-06,2013
327678,4,0,Xavier,Saint Louis,2013-03-06,2013
327685,4,1,Army,American,2013-03-06,2013
327713,4,1,Wagner,Central Connecticut,2013-03-06,2013
327690,4,3,Charlotte,Duquesne,2013-03-06,2013
327694,4,3,Florida Gulf Coast,North Florida,2013-03-06,2013
327696,4,3,Houston,Rice,2013-03-06,2013
327700,4,3,Mercer,Lipscomb,2013-03-06,2013
552837,4,3,Robert Morris,St. Francis NY,2013-03-06,2013
327686,4,3,Tennessee,Auburn,2013-03-06,2013
327689,4,4,Dayton,St. Bonaventure,2013-03-06,2013
327691,4,4,East Carolina,Tulane,2013-03-06,2013
327680,4,4,LSU,Texas A&M,2013-03-06,2013
327677,4,4,Oklahoma,West Virginia,2013-03-06,2013
327683,4,4,SMU,Tulsa,2013-03-06,2013
327684,4,4,UCF,UAB,2013-03-06,2013
327714,4,4,Washington,USC,2013-03-06,2013
327719,0,0,Colorado,Oregon,2013-03-07,2013
327717,0,0,Michigan St.,Wisconsin,2013-03-07,2013
327758,0,1,Weber St.,Portland St.,2013-03-07,2013
327756,0,3,Stephen F. Austin,Sam Houston St.,2013-03-07,2013
327739,0,4,Butler,Massachusetts,2013-03-07,2013
327730,0,4,Denver,UT Arlington,2013-03-07,2013
327742,1,1,Montana St.,Northern Arizona,2013-03-07,2013
327737,1,1,VMI,Longwood,2013-03-07,2013
327723,1,3,Cal Poly,UC Riverside,2013-03-07,2013
327748,1,3,Northern Colorado,Southern Utah,2013-03-07,2013
327731,1,3,Stetson,East Tennessee St.,2013-03-07,2013
327732,2,2,Eastern Kentucky,Southeast Missouri St.,2013-03-07,2013
327741,2,3,Montana,Sacramento St.,2013-03-07,2013
327722,2,4,Drake,Bradley,2013-03-07,2013
327726,3,1,UC Santa Barbara,Cal St. Fullerton,2013-03-07,2013
327738,3,2,Loyola Marymount,San Francisco,2013-03-07,2013
327729,3,3,Coppin St.,Bethune Cookman,2013-03-07,2013
327735,3,3,Eastern Washington,Idaho St.,2013-03-07,2013
327740,3,3,Missouri St.,Southern Illinois,2013-03-07,2013
327746,3,3,Nicholls St.,Lamar,2013-03-07,2013
327754,3,3,South Carolina St.,Delaware St.,2013-03-07,2013
327755,3,3,Southeastern Louisiana,McNeese St.,2013-03-07,2013
327724,3,4,Cal St. Northridge,Hawaii,2013-03-07,2013
327734,3,4,Liberty,High Point,2013-03-07,2013
327718,4,0,Florida St.,Virginia,2013-03-07,2013
327720,4,0,Georgia,Kentucky,2013-03-07,2013
327725,4,2,Long Beach St.,UC Davis,2013-03-07,2013
327728,4,3,Charleston Southern,Winthrop,2013-03-07,2013
327727,4,3,Gardner Webb,Campbell,2013-03-07,2013
327744,4,3,Morgan St.,Florida A&M,2013-03-07,2013
327733,4,3,North Carolina Central,Hampton,2013-03-07,2013
327750,4,3,Northwestern St.,Texas A&M Corpus Chris,2013-03-07,2013
327753,4,3,Savannah St.,Maryland Eastern Shore,2013-03-07,2013
327743,4,3,Tennessee St.,Morehead St.,2013-03-07,2013
327736,4,3,USC Upstate,Jacksonville,2013-03-07,2013
327757,4,3,Utah St.,Texas St.,2013-03-07,2013
327745,4,4,New Mexico St.,Louisiana Tech,2013-03-07,2013
327747,4,4,Norfolk St.,North Carolina A&T,2013-03-07,2013
327751,4,4,Pacific,UC Irvine,2013-03-07,2013
327749,4,4,Penn St.,Northwestern,2013-03-07,2013
327752,4,4,San Diego,Pepperdine,2013-03-07,2013
327721,4,4,Utah,Oregon St.,2013-03-07,2013
327767,0,2,Creighton,Drake,2013-03-08,2013
327783,0,3,Wichita St.,Missouri St.,2013-03-08,2013
327761,0,4,Belmont,Tennessee St.,2013-03-08,2013
327776,2,3,Harvard,Columbia,2013-03-08,2013
327780,3,0,Loyola Marymount,Santa Clara,2013-03-08,2013
327768,3,1,Dartmouth,Cornell,2013-03-08,2013
327766,3,1,Western Carolina,The Citadel,2013-03-08,2013
327785,3,2,Yale,Princeton,2013-03-08,2013
327773,3,3,Furman,Samford,2013-03-08,2013
327774,3,3,Georgia Southern,Wofford,2013-03-08,2013
327778,3,3,Louisiana Lafayette,North Texas,2013-03-08,2013
327764,3,3,Penn,Brown,2013-03-08,2013
327781,3,3,Siena,Marist,2013-03-08,2013
327765,3,3,UNC Greensboro,Chattanooga,2013-03-08,2013
327762,3,4,Bowling Green,Buffalo,2013-03-08,2013
327771,3,4,Troy,Florida Atlantic,2013-03-08,2013
327760,4,0,Kent St.,Akron,2013-03-08,2013
327763,4,0,San Diego,BYU,2013-03-08,2013
327772,4,1,Florida Gulf Coast,Stetson,2013-03-08,2013
327777,4,2,Illinois St.,Northern Iowa,2013-03-08,2013
327769,4,2,Murray St.,Eastern Kentucky,2013-03-08,2013
552839,4,3,Fairfield,Saint Peter's,2013-03-08,2013
327779,4,3,Western Kentucky,Louisiana Monroe,2013-03-08,2013
327775,4,4,Green Bay,Illinois Chicago,2013-03-08,2013
327770,4,4,Indiana St.,Evansville,2013-03-08,2013
327782,4,4,Mercer,USC Upstate,2013-03-08,2013
327759,4,4,Rutgers,Seton Hall,2013-03-08,2013
327784,4,4,Wright St.,Youngstown St.,2013-03-08,2013
327796,0,0,Arizona,Arizona St.,2013-03-09,2013
327786,0,0,Baylor,Kansas,2013-03-09,2013
327787,0,0,Duke,North Carolina,2013-03-09,2013
327838,0,0,Georgetown,Syracuse,2013-03-09,2013
327792,0,0,Kentucky,Florida,2013-03-09,2013
327795,0,0,Louisville,Notre Dame,2013-03-09,2013
327864,0,0,Oklahoma St.,Kansas St.,2013-03-09,2013
327869,0,0,Saint Louis,La Salle,2013-03-09,2013
327820,0,3,Colorado St.,Nevada,2013-03-09,2013
327824,0,3,Davidson,Georgia Southern,2013-03-09,2013
327839,0,3,Gonzaga,Loyola Marymount,2013-03-09,2013
327849,0,3,Middle Tennessee,Louisiana Lafayette,2013-03-09,2013
552843,0,3,Ohio,Miami OH,2013-03-09,2013
327827,0,3,Pittsburgh,DePaul,2013-03-09,2013
327876,0,3,Stephen F. Austin,Texas A&M Corpus Chris,2013-03-09,2013
327806,0,3,Stony Brook,Binghamton,2013-03-09,2013
327888,0,3,Weber St.,Eastern Washington,2013-03-09,2013
327805,0,4,Belmont,Murray St.,2013-03-09,2013
327810,0,4,Bucknell,Army,2013-03-09,2013
327791,0,4,Butler,Xavier,2013-03-09,2013
327817,0,4,Cincinnati,South Florida,2013-03-09,2013
327821,0,4,Connecticut,Providence,2013-03-09,2013
327822,0,4,Creighton,Indiana St.,2013-03-09,2013
327826,0,4,Denver,Louisiana Tech,2013-03-09,2013
327798,0,4,Iowa,Nebraska,2013-03-09,2013
327790,0,4,Iowa St.,West Virginia,2013-03-09,2013
552846,0,4,Marquette,St. John's,2013-03-09,2013
327852,0,4,Memphis,UAB,2013-03-09,2013
552840,0,4,Miami FL,Clemson,2013-03-09,2013
327850,0,4,Mississippi,LSU,2013-03-09,2013
552845,0,4,Saint Mary's,San Diego,2013-03-09,2013
327874,0,4,Southern Miss,UCF,2013-03-09,2013
327886,0,4,UCLA,Washington,2013-03-09,2013
327883,0,4,Valparaiso,Green Bay,2013-03-09,2013
327845,0,4,Wichita St.,Illinois St.,2013-03-09,2013
327811,1,1,Cal Poly,Cal St. Fullerton,2013-03-09,2013
327801,1,3,Appalachian St.,Furman,2013-03-09,2013
327843,1,3,Idaho,Seattle,2013-03-09,2013
327855,1,3,Montana St.,Sacramento St.,2013-03-09,2013
552844,1,4,Mount St. Mary's,Robert Morris,2013-03-09,2013
327799,2,0,Air Force,New Mexico,2013-03-09,2013
327807,2,0,Boise St.,San Diego St.,2013-03-09,2013
327841,2,1,Harvard,Cornell,2013-03-09,2013
327854,2,1,Montana,Northern Arizona,2013-03-09,2013
327846,2,1,South Dakota St.,IUPUI,2013-03-09,2013
327814,2,2,Iona,Canisius,2013-03-09,2013
327848,2,2,Lafayette,Lehigh,2013-03-09,2013
327808,2,4,Boston College,Georgia Tech,2013-03-09,2013
327885,2,4,LIU Brooklyn,Wagner,2013-03-09,2013
327882,3,1,Cal St. Bakersfield,Utah Valley,2013-03-09,2013
327844,3,1,Idaho St.,Portland St.,2013-03-09,2013
327809,3,2,Brown,Princeton,2013-03-09,2013
327804,3,3,Ball St.,Northern Illinois,2013-03-09,2013
327842,3,3,Chicago St.,Houston Baptist,2013-03-09,2013
327823,3,3,Dartmouth,Columbia,2013-03-09,2013
327860,3,3,McNeese St.,Nicholls St.,2013-03-09,2013
327853,3,3,Mississippi St.,Auburn,2013-03-09,2013
327861,3,3,North Dakota,Southern Utah,2013-03-09,2013
327873,3,3,Southeastern Louisiana,Lamar,2013-03-09,2013
327870,3,3,Texas St.,San Jose St.,2013-03-09,2013
327813,3,3,UC Santa Barbara,UC Riverside,2013-03-09,2013
327840,3,3,UMBC,Hartford,2013-03-09,2013
327878,3,3,UT Rio Grande Valley,NJIT,2013-03-09,2013
327890,3,3,Yale,Penn,2013-03-09,2013
327815,3,4,Central Arkansas,Oral Roberts,2013-03-09,2013
327875,3,4,Fordham,St. Bonaventure,2013-03-09,2013
327836,3,4,Liberty,Gardner Webb,2013-03-09,2013
327789,3,4,TCU,Oklahoma,2013-03-09,2013
552842,4,0,Charlotte,Saint Joseph's,2013-03-09,2013
327835,4,0,Florida St.,North Carolina St.,2013-03-09,2013
327856,4,0,Fresno St.,UNLV,2013-03-09,2013
327819,4,0,Oregon St.,Colorado,2013-03-09,2013
327793,4,0,Purdue,Minnesota,2013-03-09,2013
327877,4,0,Tennessee,Missouri,2013-03-09,2013
327788,4,0,Utah,Oregon,2013-03-09,2013
327816,4,1,Charleston Southern,VMI,2013-03-09,2013
327872,4,1,Western Illinois,South Dakota,2013-03-09,2013
327889,4,1,Western Michigan,Central Michigan,2013-03-09,2013
327847,4,2,James Madison,William & Mary,2013-03-09,2013
327812,4,2,UC Irvine,UC Davis,2013-03-09,2013
327828,4,2,Wright St.,Detroit,2013-03-09,2013
552841,4,3,Albany,Maine,2013-03-09,2013
327803,4,3,Arkansas St.,Troy,2013-03-09,2013
327818,4,3,College of Charleston,Western Carolina,2013-03-09,2013
327825,4,3,Delaware,Hofstra,2013-03-09,2013
327830,4,3,East Carolina,Marshall,2013-03-09,2013
327832,4,3,Elon,UNC Greensboro,2013-03-09,2013
327802,4,3,FIU,Arkansas Little Rock,2013-03-09,2013
327866,4,3,Massachusetts,Rhode Island,2013-03-09,2013
327859,4,3,Niagara,Siena,2013-03-09,2013
327862,4,3,Northwestern St.,Sam Houston St.,2013-03-09,2013
327868,4,3,Richmond,Duquesne,2013-03-09,2013
327879,4,3,Texas,Texas Tech,2013-03-09,2013
327831,4,3,Toledo,Eastern Michigan,2013-03-09,2013
327867,4,3,Tulsa,Rice,2013-03-09,2013
327881,4,3,Utah St.,UTSA,2013-03-09,2013
327884,4,3,Vanderbilt,South Carolina,2013-03-09,2013
327857,4,3,Vermont,New Hampshire,2013-03-09,2013
327800,4,4,Alabama,Georgia,2013-03-09,2013
327794,4,4,Arkansas,Texas A&M,2013-03-09,2013
327833,4,4,Fairfield,Rider,2013-03-09,2013
327834,4,4,Florida Gulf Coast,Mercer,2013-03-09,2013
327829,4,4,George Mason,Drexel,2013-03-09,2013
327837,4,4,George Washington,Dayton,2013-03-09,2013
327880,4,4,Houston,Tulane,2013-03-09,2013
327851,4,4,Manhattan,Loyola MD,2013-03-09,2013
327858,4,4,New Mexico St.,UT Arlington,2013-03-09,2013
327865,4,4,Pacific,Long Beach St.,2013-03-09,2013
327797,4,4,UTEP,SMU,2013-03-09,2013
327887,4,4,Washington St.,USC,2013-03-09,2013
327871,4,4,Western Kentucky,South Alabama,2013-03-09,2013
327898,0,0,Creighton,Wichita St.,2013-03-10,2013
327893,0,0,Indiana,Michigan,2013-03-10,2013
327909,0,0,Temple,VCU,2013-03-10,2013
327892,0,0,Virginia,Maryland,2013-03-10,2013
327894,0,1,Davidson,Appalachian St.,2013-03-10,2013
327906,0,3,North Dakota St.,UMKC,2013-03-10,2013
327891,0,4,Michigan St.,Northwestern,2013-03-10,2013
327907,0,4,Ohio St.,Illinois,2013-03-10,2013
327908,0,4,Wisconsin,Penn St.,2013-03-10,2013
327903,2,4,Iona,Niagara,2013-03-10,2013
327896,3,4,Liberty,Charleston Southern,2013-03-10,2013
552847,4,0,Albany,Stony Brook,2013-03-10,2013
327901,4,0,FIU,Middle Tennessee,2013-03-10,2013
327904,4,1,IPFW,Oakland,2013-03-10,2013
327905,4,3,Vermont,UMBC,2013-03-10,2013
327897,4,4,College of Charleston,Elon,2013-03-10,2013
327899,4,4,James Madison,Delaware,2013-03-10,2013
327900,4,4,Manhattan,Fairfield,2013-03-10,2013
327902,4,4,Northeastern,George Mason,2013-03-10,2013
327910,4,4,Wake Forest,Virginia Tech,2013-03-10,2013
327895,4,4,Western Kentucky,Arkansas St.,2013-03-10,2013
552849,0,0,Gonzaga,Saint Mary's,2013-03-11,2013
327913,0,4,Davidson,College of Charleston,2013-03-11,2013
327921,0,4,North Dakota St.,Western Illinois,2013-03-11,2013
327916,2,4,Iona,Manhattan,2013-03-11,2013
327917,2,4,South Dakota St.,IPFW,2013-03-11,2013
327914,3,3,Eastern Michigan,Northern Illinois,2013-03-11,2013
552848,3,3,Miami OH,Bowling Green,2013-03-11,2013
327912,4,1,Buffalo,Central Michigan,2013-03-11,2013
327920,4,3,Morgan St.,South Carolina St.,2013-03-11,2013
327919,4,3,Savannah St.,Maryland Eastern Shore,2013-03-11,2013
327918,4,4,James Madison,Northeastern,2013-03-11,2013
327915,4,4,Western Kentucky,FIU,2013-03-11,2013
327932,0,4,Valparaiso,Wright St.,2013-03-12,2013
327928,2,0,South Dakota St.,North Dakota St.,2013-03-12,2013
552850,2,1,LIU Brooklyn,Mount St. Mary's,2013-03-12,2013
327929,2,3,Princeton,Penn,2013-03-12,2013
327923,3,3,Bethune Cookman,Coppin St.,2013-03-12,2013
327924,3,3,Delaware St.,Howard,2013-03-12,2013
